dateTime,value
2021-12-09 18:27:14.786,132
2021-12-09 18:27:15.786,132
2021-12-09 18:27:16.786,132
2021-12-09 18:27:17.786,133
2021-12-09 18:27:18.786,133
2021-12-09 18:27:19.786,132
2021-12-09 18:27:20.786,131
2021-12-09 18:27:21.786,130
2021-12-09 18:27:22.786,130
2021-12-09 18:27:23.786,130
2021-12-09 18:27:24.786,129
2021-12-09 18:27:25.786,129
2021-12-09 18:27:26.786,129
2021-12-09 18:27:27.786,129
2021-12-09 18:27:28.786,129
2021-12-09 18:27:29.786,131
2021-12-09 18:27:30.786,132
2021-12-09 18:27:31.786,133
2021-12-09 18:27:32.786,132
2021-12-09 18:27:33.786,133
2021-12-09 18:27:34.786,134
2021-12-09 18:27:35.786,133
2021-12-09 18:27:36.786,133
2021-12-09 18:27:37.786,132
2021-12-09 18:27:38.786,132
2021-12-09 18:27:39.786,131
2021-12-09 18:27:40.786,131
2021-12-09 18:27:41.786,130
2021-12-09 18:27:42.786,130
2021-12-09 18:27:43.786,130
2021-12-09 18:27:44.786,130
2021-12-09 18:27:45.786,130
2021-12-09 18:27:46.786,130
2021-12-09 18:27:47.786,130
2021-12-09 18:27:48.786,130
2021-12-09 18:27:49.786,130
2021-12-09 18:27:50.786,130
2021-12-09 18:27:51.786,131
2021-12-09 18:27:52.786,130
2021-12-09 18:27:53.786,131
2021-12-09 18:27:54.786,131
2021-12-09 18:27:55.786,131
2021-12-09 18:27:56.786,131
2021-12-09 18:27:57.786,132
2021-12-09 18:27:58.786,133
2021-12-09 18:27:59.786,133
2021-12-09 18:28:00.786,133
2021-12-09 18:28:01.786,132
2021-12-09 18:28:02.786,132
2021-12-09 18:28:03.786,131
2021-12-09 18:28:04.786,131
2021-12-09 18:28:05.786,130
2021-12-09 18:28:06.786,130
2021-12-09 18:28:07.786,130
2021-12-09 18:28:08.786,130
2021-12-09 18:28:09.786,130
2021-12-09 18:28:10.786,129
2021-12-09 18:28:11.786,129
2021-12-09 18:28:12.786,128
2021-12-09 18:28:13.786,128
2021-12-09 18:28:14.786,127
2021-12-09 18:28:15.786,128
2021-12-09 18:28:16.786,127
2021-12-09 18:28:17.786,127
2021-12-09 18:28:18.786,128
2021-12-09 18:28:19.786,128
2021-12-09 18:28:20.786,128
2021-12-09 18:28:21.786,129
2021-12-09 18:28:22.786,130
2021-12-09 18:28:23.786,130
2021-12-09 18:28:24.786,131
2021-12-09 18:28:25.786,131
2021-12-09 18:28:26.786,131
2021-12-09 18:28:27.786,131
2021-12-09 18:28:28.786,132
2021-12-09 18:28:29.786,133
2021-12-09 18:28:30.786,132
2021-12-09 18:28:31.786,132
2021-12-09 18:28:32.786,132
2021-12-09 18:28:33.786,131
2021-12-09 18:28:34.786,130
2021-12-09 18:28:35.786,130
2021-12-09 18:28:36.786,130
2021-12-09 18:28:37.786,130
2021-12-09 18:28:38.786,130
2021-12-09 18:28:39.786,131
2021-12-09 18:28:40.786,131
2021-12-09 18:28:41.786,131
2021-12-09 18:28:42.786,130
2021-12-09 18:28:43.786,131
2021-12-09 18:28:44.786,131
