Latitude,Longitude,Elevation
37.56819000,-122.495730,391.0
37.56818000,-122.495680,392.0
37.56816000,-122.495650,393.0
37.56815000,-122.495610,394.0
37.56813000,-122.495580,395.0
37.56812000,-122.495550,396.0
37.56810000,-122.495520,396.0
37.56808000,-122.495480,397.0
37.56806000,-122.495450,398.0
37.56803000,-122.495430,399.0
37.56801000,-122.495400,399.0
37.56798000,-122.495370,399.0
37.56796000,-122.495330,399.0
37.56794000,-122.495290,399.0
37.56792000,-122.495250,399.0
37.56790000,-122.495210,399.0
37.56789000,-122.495170,399.0
37.56788000,-122.495120,400.0
37.56788000,-122.495070,400.0
37.56787000,-122.495040,400.0
37.56786000,-122.495000,400.0
37.56784000,-122.494950,400.0
37.56783000,-122.494910,401.0
37.56782000,-122.494870,401.0
37.56781000,-122.494830,401.0
37.56779000,-122.494790,402.0
37.56779000,-122.494740,402.0
37.56778000,-122.494700,402.0
37.56778000,-122.494660,402.0
37.56778000,-122.494630,402.0
37.56778000,-122.494590,402.0
37.56779000,-122.494560,401.0
37.56779000,-122.494520,401.0
37.56778000,-122.494470,401.0
37.56778000,-122.494440,400.0
37.56777000,-122.494400,400.0
37.56777000,-122.494360,400.0
37.56775000,-122.494320,399.0
37.56774000,-122.494280,399.0
37.56773000,-122.494230,398.0
37.56771000,-122.494180,398.0
37.56771000,-122.494150,398.0
37.56770000,-122.494100,398.0
37.56770000,-122.494070,398.0
37.56768000,-122.494040,398.0
37.56767000,-122.494010,398.0
37.56766000,-122.493970,398.0
37.56765000,-122.493930,398.0
37.56764000,-122.493880,399.0
37.56763000,-122.493840,399.0
37.56761000,-122.493800,399.0
37.56759000,-122.493760,400.0
37.56758000,-122.493720,400.0
37.56757000,-122.493680,401.0
37.56755000,-122.493630,402.0
37.56754000,-122.493600,403.0
37.56753000,-122.493560,403.0
37.56752000,-122.493530,403.0
37.56751000,-122.493500,404.0
37.56750000,-122.493470,404.0
37.56749000,-122.493420,404.0
37.56748000,-122.493380,404.0
37.56747000,-122.493340,404.0
37.56746000,-122.493300,404.0
37.56746000,-122.493250,405.0
37.56745000,-122.493210,405.0
37.56744000,-122.493160,405.0
37.56744000,-122.493110,405.0
37.56744000,-122.493070,406.0
37.56744000,-122.493030,406.0
37.56744000,-122.492990,406.0
37.56744000,-122.492950,406.0
37.56744000,-122.492910,406.0
37.56745000,-122.492860,406.0
37.56745000,-122.492820,406.0
37.56746000,-122.492780,406.0
37.56746000,-122.492750,406.0
37.56747000,-122.492710,407.0
37.56748000,-122.492660,407.0
37.56749000,-122.492630,407.0
37.56750000,-122.492590,408.0
37.56753000,-122.492560,407.0
37.56756000,-122.492550,407.0
37.56756000,-122.492520,407.0
37.56758000,-122.492490,407.0
37.56759000,-122.492450,408.0
37.56761000,-122.492420,408.0
37.56762000,-122.492370,409.0
37.56764000,-122.492350,409.0
37.56766000,-122.492320,409.0
37.56768000,-122.492280,410.0
37.56771000,-122.492240,410.0
37.56773000,-122.492200,410.0
37.56775000,-122.492160,410.0
37.56776000,-122.492120,411.0
37.56777000,-122.492080,411.0
37.56779000,-122.492030,411.0
37.56780000,-122.491990,412.0
37.56781000,-122.491950,412.0
37.56781000,-122.491900,413.0
37.56782000,-122.491850,412.0
37.56783000,-122.491810,412.0
37.56784000,-122.491760,412.0
37.56784000,-122.491720,413.0
37.56785000,-122.491680,413.0
37.56784000,-122.491640,414.0
37.56784000,-122.491590,415.0
37.56784000,-122.491550,415.0
37.56783000,-122.491500,416.0
37.56782000,-122.491450,417.0
37.56781000,-122.491420,418.0
37.56778000,-122.491390,419.0
37.56777000,-122.491360,419.0
37.56775000,-122.491320,419.0
37.56773000,-122.491280,420.0
37.56772000,-122.491260,420.0
37.56770000,-122.491230,420.0
37.56768000,-122.491200,420.0
37.56766000,-122.491160,420.0
37.56765000,-122.491130,420.0
37.56763000,-122.491090,420.0
37.56761000,-122.491050,420.0
37.56760000,-122.491020,420.0
37.56759000,-122.490980,421.0
37.56757000,-122.490950,421.0
37.56756000,-122.490910,421.0
37.56754000,-122.490870,421.0
37.56752000,-122.490840,422.0
37.56750000,-122.490800,422.0
37.56748000,-122.490760,422.0
37.56746000,-122.490730,422.0
37.56743000,-122.490710,422.0
37.56740000,-122.490690,422.0
37.56736000,-122.490670,422.0
37.56734000,-122.490640,422.0
37.56731000,-122.490600,422.0
37.56729000,-122.490560,422.0
37.56728000,-122.490520,423.0
37.56729000,-122.490470,423.0
37.56730000,-122.490420,424.0
37.56730000,-122.490390,424.0
37.56731000,-122.490350,424.0
37.56734000,-122.490320,425.0
37.56736000,-122.490290,425.0
37.56738000,-122.490250,425.0
37.56741000,-122.490220,426.0
37.56743000,-122.490190,426.0
37.56745000,-122.490170,426.0
37.56747000,-122.490140,426.0
37.56750000,-122.490110,426.0
37.56753000,-122.490090,425.0
37.56756000,-122.490060,424.0
37.56758000,-122.490030,423.0
37.56759000,-122.489990,423.0
37.56760000,-122.489950,423.0
37.56761000,-122.489900,424.0
37.56760000,-122.489850,425.0
37.56759000,-122.489820,426.0
37.56757000,-122.489790,427.0
37.56755000,-122.489750,428.0
37.56753000,-122.489710,429.0
37.56750000,-122.489680,430.0
37.56747000,-122.489660,431.0
37.56744000,-122.489650,431.0
37.56742000,-122.489640,431.0
37.56739000,-122.489620,431.0
37.56736000,-122.489610,432.0
37.56732000,-122.489590,432.0
37.56729000,-122.489570,432.0
37.56726000,-122.489540,433.0
37.56722000,-122.489520,433.0
37.56719000,-122.489510,433.0
37.56716000,-122.489490,434.0
37.56714000,-122.489480,434.0
37.56710000,-122.489460,434.0
37.56708000,-122.489440,435.0
37.56704000,-122.489420,435.0
37.56702000,-122.489400,435.0
37.56699000,-122.489380,436.0
37.56696000,-122.489370,436.0
37.56692000,-122.489350,436.0
37.56690000,-122.489330,436.0
37.56687000,-122.489310,436.0
37.56685000,-122.489300,437.0
37.56682000,-122.489280,437.0
37.56680000,-122.489260,437.0
37.56677000,-122.489230,438.0
37.56675000,-122.489200,439.0
37.56673000,-122.489170,440.0
37.56670000,-122.489140,440.0
37.56668000,-122.489100,441.0
37.56665000,-122.489060,442.0
37.56664000,-122.489040,442.0
37.56662000,-122.489010,442.0
37.56659000,-122.488970,443.0
37.56657000,-122.488930,443.0
